field_site_id,date,min_temp_c,max_temp_c
ORNL,2018-03-23,1.049999999999964,10.249999999999956
ORNL,2018-03-24,5.449999999999999,7.649999999999989
ORNL,2018-03-25,6.849999999999977,14.950000000000003
ORNL,2018-03-26,8.64999999999999,14.04999999999997
ORNL,2018-03-27,8.749999999999956,16.349999999999984
ORNL,2018-03-28,12.749999999999957,21.74999999999996
ORNL,2018-03-29,11.450000000000003,24.249999999999964
ORNL,2018-03-30,1.3499999999999754,14.649999999999991
ORNL,2018-03-31,1.6499999999999873,20.24999999999996
ORNL,2018-04-01,11.049999999999969,22.049999999999976
ORNL,2018-04-02,9.049999999999967,21.950000000000006
ORNL,2018-04-03,7.14999999999999,24.65
ORNL,2018-04-04,-0.9500000000000367,13.149999999999991
ORNL,2018-04-05,1.9499999999999986,15.74999999999996
ORNL,2018-04-06,4.449999999999999,14.649999999999991
ORNL,2018-04-07,-1.950000000000037,5.849999999999977
ORNL,2018-04-08,0.5499999999999639,9.450000000000001
ORNL,2018-04-09,1.8499999999999757,13.74999999999996
ORNL,2018-04-10,0.4499999999999979,16.74999999999996
ORNL,2018-04-11,4.449999999999999,18.950000000000006
ORNL,2018-04-12,10.549999999999969,25.749999999999964
ORNL,2018-04-13,13.74999999999996,27.249999999999964
ORNL,2018-04-14,14.749999999999957,25.349999999999987
ORNL,2018-04-15,2.3499999999999757,17.349999999999984
ORNL,2018-04-16,-1.1500000000000254,5.449999999999999
ORNL,2018-04-17,1.4499999999999984,21.549999999999976
ORNL,2018-04-18,8.249999999999956,27.04999999999998
ORNL,2018-04-19,0.24999999999995234,13.149999999999991
ORNL,2018-04-20,3.2499999999999534,19.549999999999976
ORNL,2018-04-21,7.349999999999978,23.049999999999976
ORNL,2018-04-22,10.649999999999991,19.049999999999972
ORNL,2018-04-23,11.450000000000003,16.24999999999996
ORNL,2018-04-24,11.84999999999998,19.74999999999996
ORNL,2018-04-25,8.549999999999967,17.24999999999996
ORNL,2018-04-26,7.950000000000002,14.34999999999998
ORNL,2018-04-27,6.849999999999977,22.65
ORNL,2018-04-28,5.549999999999965,25.349999999999987
ORNL,2018-04-29,2.649999999999987,19.549999999999976
ORNL,2018-04-30,5.349999999999977,24.15
ORNL,2018-05-01,9.450000000000001,27.349999999999987
ORNL,2018-05-02,13.649999999999993,28.849999999999987
ORNL,2018-05-03,15.549999999999969,29.549999999999976
ORNL,2018-05-04,16.74999999999996,27.95000000000001
ORNL,2018-05-05,14.249999999999957,25.349999999999987
ORNL,2018-05-06,12.049999999999969,27.15
ORNL,2018-05-07,12.450000000000003,26.549999999999976
ORNL,2018-05-08,11.649999999999991,26.950000000000014
ORNL,2018-05-09,15.649999999999993,28.249999999999968
ORNL,2018-05-10,16.049999999999972,28.650000000000002
ORNL,2018-05-11,16.649999999999995,31.349999999999987
ORNL,2018-05-12,15.149999999999993,31.849999999999987
ORNL,2018-05-13,16.349999999999984,32.049999999999976
ORNL,2018-05-14,19.45000000000001,32.549999999999976
ORNL,2018-05-15,18.349999999999984,30.950000000000014
ORNL,2018-05-16,17.950000000000006,27.749999999999964
ORNL,2018-05-17,18.049999999999972,29.150000000000002
ORNL,2018-05-18,17.549999999999972,27.349999999999987
ORNL,2018-05-19,18.349999999999984,29.249999999999968
ORNL,2018-05-20,18.549999999999972,30.950000000000014
ORNL,2018-05-21,19.549999999999976,29.65
ORNL,2018-05-22,17.549999999999972,29.34999999999999
ORNL,2018-05-23,18.450000000000006,29.45000000000001
ORNL,2018-05-24,19.950000000000006,32.34999999999999
ORNL,2018-05-25,20.24999999999996,31.349999999999987
ORNL,2018-05-26,19.74999999999996,29.249999999999968
ORNL,2018-05-27,19.24999999999996,29.549999999999976
ORNL,2018-05-28,19.649999999999995,24.95000000000001
ORNL,2018-05-29,20.24999999999996,27.749999999999964
ORNL,2018-05-30,20.749999999999964,28.04999999999998
ORNL,2018-05-31,18.450000000000006,26.950000000000014
ORNL,2018-06-01,18.549999999999972,28.549999999999976
ORNL,2018-06-02,18.549999999999972,30.749999999999964
ORNL,2018-06-03,14.34999999999998,31.849999999999987
ORNL,2018-06-04,13.950000000000005,29.049999999999976
ORNL,2018-06-05,13.450000000000003,28.04999999999998
ORNL,2018-06-06,14.649999999999991,30.749999999999964
ORNL,2018-06-07,15.24999999999996,30.249999999999964
ORNL,2018-06-08,18.24999999999996,31.950000000000014
